,tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,writers,title,firstActor,actorCategory,newRating,primaryName,keys,show_title
78,tt0114709,Toy Story,1995,81,AdventureAnimationComedy,8.3,986784,JohnLasseter,JohnLasseter,Toy Story,Tom Hanks,actor,8.24613474812806,TomHanks TimAllen DonRickles JimVarney,adventureanimationcomedy johnlasseter johnlasseter tomhanks timallen donrickles jimvarney,Toy Story (1995)
79,tt0119217,Good Will Hunting,1997,126,DramaRomance,8.3,959492,GusVanSant,MattDamon,Will Hunting,Robin Williams,actor,8.244641500388019,RobinWilliams MattDamon BenAffleck StellanSkarsgård,dramaromance gusvansant mattdamon robinwilliams mattdamon benaffleck stellanskarsgård,Will Hunting (1997)
80,tt10189514,Soorarai Pottru,2020,153,Drama,8.7,115688,SudhaKongara,SudhaKongara,Soorarai Pottru,Suriya,actor,8.241538723984988,Suriya AchyuthKumar PareshRawal AparnaBalamurali,drama sudhakongara sudhakongara suriya achyuthkumar pareshrawal aparnabalamurali,Soorarai Pottru (2020)
81,tt0180093,Requiem for a Dream,2000,102,Drama,8.3,837049,DarrenAronofsky,HubertSelbyJr.,Requiem for a Dream,Ellen Burstyn,actress,8.236778535790888,EllenBurstyn JaredLeto JenniferConnelly MarlonWayans,drama darrenaronofsky hubertselbyjr. ellenburstyn jaredleto jenniferconnelly marlonwayans,Requiem for a Dream (2000)
82,tt0086250,Scarface,1983,170,CrimeDrama,8.3,833984,BrianDePalma,OliverStone,Scarface,Al Pacino,actor,8.236552950928074,AlPacino MichellePfeiffer StevenBauer MaryElizabethMastrantonio,crimedrama briandepalma oliverstone alpacino michellepfeiffer stevenbauer maryelizabethmastrantonio,Scarface (1983)
83,tt0435761,Toy Story 3,2010,103,AdventureAnimationComedy,8.3,831389,LeeUnkrich,JohnLasseter,Toy Story 3,Tom Hanks,actor,8.23636069589871,TomHanks TimAllen JoanCusack NedBeatty,adventureanimationcomedy leeunkrich johnlasseter tomhanks timallen joancusack nedbeatty,Toy Story 3 (2010)
84,tt0066921,A Clockwork Orange,1971,136,CrimeSci-Fi,8.3,825295,StanleyKubrick,StanleyKubrick,Orange mécanique,Malcolm McDowell,actor,8.235904597816054,MalcolmMcDowell PatrickMagee MichaelBates WarrenClarke,crimesci-fi stanleykubrick stanleykubrick malcolmmcdowell patrickmagee michaelbates warrenclarke,Orange mécanique (1971)
85,tt0211915,Amélie,2001,122,ComedyRomance,8.3,753790,Jean-PierreJeunet,GuillaumeLaurant,Le fabuleux destin d'Amélie Poulain,Audrey Tautou,actress,8.230019645860887,AudreyTautou MathieuKassovitz Rufus LorellaCravotta,comedyromance jean-pierrejeunet guillaumelaurant audreytautou mathieukassovitz rufus lorellacravotta,Le fabuleux destin d'Amélie Poulain (2001)
86,tt0093058,Full Metal Jacket,1987,116,DramaWar,8.3,738809,StanleyKubrick,StanleyKubrick,Full Metal Jacket,Matthew Modine,actor,8.228647083236778,MatthewModine R.LeeErmey VincentD'Onofrio AdamBaldwin,dramawar stanleykubrick stanleykubrick matthewmodine r.leeermey vincentd'onofrio adambaldwin,Full Metal Jacket (1987)
87,tt10872600,Spider-Man: No Way Home,2021,148,ActionAdventureFantasy,8.3,737090,JonWatts,ChrisMcKenna,Spider-Man: No Way Home,Tom Holland,actor,8.22848613680799,TomHolland Zendaya BenedictCumberbatch JacobBatalon,actionadventurefantasy jonwatts chrismckenna tomholland zendaya benedictcumberbatch jacobbatalon,Spider-Man: No Way Home (2021)
88,tt0062622,2001: A Space Odyssey,1968,149,AdventureSci-Fi,8.3,665121,StanleyKubrick,StanleyKubrick,2001 : L'Odyssée de l'espace,Keir Dullea,actor,8.221028341406798,KeirDullea GaryLockwood WilliamSylvester DanielRichter,adventuresci-fi stanleykubrick stanleykubrick keirdullea garylockwood williamsylvester danielrichter,2001 : L'Odyssée de l'espace (1968)
89,tt0113277,Heat,1995,170,ActionCrimeDrama,8.3,651182,MichaelMann,MichaelMann,Heat,Al Pacino,actor,8.219400398117667,AlPacino RobertDeNiro ValKilmer JonVoight,actioncrimedrama michaelmann michaelmann alpacino robertdeniro valkilmer jonvoight,Heat (1995)
90,tt0021749,City Lights,1931,87,ComedyDramaRomance,8.5,184543,CharlesChaplin,CharlesChaplin,Les lumières de la ville,Charles Chaplin,actor,8.216048734627261,CharlesChaplin VirginiaCherrill FlorenceLee HarryMyers,comedydramaromance charleschaplin charleschaplin charleschaplin virginiacherrill florencelee harrymyers,Les lumières de la ville (1931)
91,tt10811166,The Kashmir Files,2022,170,Drama,8.3,559406,VivekAgnihotri,VivekAgnihotri,The Kashmir Files,Mithun Chakraborty,actor,8.206742915028252,MithunChakraborty AnupamKher DarshanKumaar PallaviJoshi,drama vivekagnihotri vivekagnihotri mithunchakraborty anupamkher darshankumaar pallavijoshi,The Kashmir Files (2022)
92,tt5311514,Your Name.,2016,106,AnimationDramaFantasy,8.4,264684,MakotoShinkai,MakotoShinkai,Your Name.,Ryûnosuke Kamiki,actor,8.203233868629265,RyûnosukeKamiki MoneKamishiraishi RyôNarita AoiYûki,animationdramafantasy makotoshinkai makotoshinkai ryûnosukekamiki monekamishiraishi ryônarita aoiyûki,Your Name. (2016)
93,tt0082096,The Boat,1981,149,DramaWar,8.4,250863,WolfgangPetersen,WolfgangPetersen,Le Bateau,Jürgen Prochnow,actor,8.193375697357022,JürgenProchnow HerbertGrönemeyer KlausWennemann HubertusBengsch,dramawar wolfgangpetersen wolfgangpetersen jürgenprochnow herbertgrönemeyer klauswennemann hubertusbengsch,Le Bateau (1981)
94,tt0033467,Citizen Kane,1941,119,DramaMystery,8.3,440984,OrsonWelles,HermanJ.Mankiewicz,Citizen Kane,Orson Welles,actor,8.183043194616126,OrsonWelles JosephCotten DorothyComingore AgnesMoorehead,dramamystery orsonwelles hermanj.mankiewicz orsonwelles josephcotten dorothycomingore agnesmoorehead,Citizen Kane (1941)
95,tt0052357,Vertigo,1958,128,MysteryRomanceThriller,8.3,401199,AlfredHitchcock,AlecCoppel,Sueurs froides,James Stewart,actor,8.172125462518684,JamesStewart KimNovak BarbaraBelGeddes TomHelmore,mysteryromancethriller alfredhitchcock aleccoppel jamesstewart kimnovak barbarabelgeddes tomhelmore,Sueurs froides (1958)
96,tt0032553,The Great Dictator,1940,125,ComedyDramaWar,8.4,223641,CharlesChaplin,CharlesChaplin,Le Dictateur,Grace Hayle,actress,8.170753817753306,GraceHayle CharlesChaplin PauletteGoddard JackOakie,comedydramawar charleschaplin charleschaplin gracehayle charleschaplin paulettegoddard jackoakie,Le Dictateur (1940)
97,tt0043014,Sunset Blvd.,1950,110,DramaFilm-Noir,8.4,221650,BillyWilder,CharlesBrackett,Boulevard du Crépuscule,William Holden,actor,8.168903304277316,WilliamHolden GloriaSwanson ErichvonStroheim NancyOlson,dramafilm-noir billywilder charlesbrackett williamholden gloriaswanson erichvonstroheim nancyolson,Boulevard du Crépuscule (1950)
98,tt0372784,Batman Begins,2005,140,ActionCrimeDrama,8.2,1458994,ChristopherNolan,BobKane,Batman Begins,Christian Bale,actor,8.164959427059678,ChristianBale MichaelCaine KenWatanabe LiamNeeson,actioncrimedrama christophernolan bobkane christianbale michaelcaine kenwatanabe liamneeson,Batman Begins (2005)
99,tt0993846,The Wolf of Wall Street,2013,180,BiographyComedyCrime,8.2,1389196,MartinScorsese,TerenceWinter,Le loup de Wall Street,Leonardo DiCaprio,actor,8.163229990750928,LeonardoDiCaprio JonahHill MargotRobbie MatthewMcConaughey,biographycomedycrime martinscorsese terencewinter leonardodicaprio jonahhill margotrobbie matthewmcconaughey,Le loup de Wall Street (2013)
100,tt1130884,Shutter Island,2010,138,MysteryThriller,8.2,1297730,MartinScorsese,LaetaKalogridis,Shutter Island,Leonardo DiCaprio,actor,8.160687366280344,LeonardoDiCaprio EmilyMortimer MarkRuffalo BenKingsley,mysterythriller martinscorsese laetakalogridis leonardodicaprio emilymortimer markruffalo benkingsley,Shutter Island (2010)
101,tt0087843,Once Upon a Time in America,1984,229,CrimeDrama,8.3,350858,SergioLeone,HarryGrey,Il était une fois en Amérique,Robert De Niro,actor,8.154998430258235,RobertDeNiro JamesWoods ElizabethMcGovern TreatWilliams,crimedrama sergioleone harrygrey robertdeniro jameswoods elizabethmcgovern treatwilliams,Il était une fois en Amérique (1984)
102,tt0434409,V for Vendetta,2005,132,ActionDramaSci-Fi,8.2,1116046,JamesMcTeigue,LillyWachowski,V pour vendetta,Hugo Weaving,actor,8.15442777942344,HugoWeaving NataliePortman RupertGraves StephenRea,actiondramasci-fi jamesmcteigue lillywachowski hugoweaving natalieportman rupertgraves stephenrea,V pour vendetta (2005)
103,tt0266697,Kill Bill: Vol. 1,2003,111,ActionCrimeDrama,8.2,1107331,QuentinTarantino,QuentinTarantino,Kill Bill: Volume I,Uma Thurman,actress,8.15407703224587,UmaThurman DavidCarradine DarylHannah MichaelMadsen,actioncrimedrama quentintarantino quentintarantino umathurman davidcarradine darylhannah michaelmadsen,Kill Bill: Volume I (2003)
104,tt0120382,The Truman Show,1998,103,ComedyDrama,8.2,1069172,PeterWeir,AndrewNiccol,The Truman Show,Jim Carrey,actor,8.15247547917512,JimCarrey EdHarris LauraLinney NoahEmmerich,comedydrama peterweir andrewniccol jimcarrey edharris lauralinney noahemmerich,The Truman Show (1998)
105,tt0266543,Finding Nemo,2003,100,AdventureAnimationComedy,8.2,1037379,AndrewStanton,AndrewStanton,Le Monde de Nemo,Albert Brooks,actor,8.151053249358279,AlbertBrooks EllenDeGeneres AlexanderGould WillemDafoe,adventureanimationcomedy andrewstanton andrewstanton albertbrooks ellendegeneres alexandergould willemdafoe,Le Monde de Nemo (2003)
106,tt0167404,The Sixth Sense,1999,107,DramaMysteryThriller,8.2,986681,M.NightShyamalan,M.NightShyamalan,Sixième sens,Bruce Willis,actor,8.14860039874229,BruceWillis HaleyJoelOsment ToniCollette OliviaWilliams,dramamysterythriller m.nightshyamalan m.nightshyamalan brucewillis haleyjoelosment tonicollette oliviawilliams,Sixième sens (1999)
107,tt0107290,Jurassic Park,1993,127,ActionAdventureSci-Fi,8.2,981791,StevenSpielberg,MichaelCrichton,Jurassic Park,Sam Neill,actor,8.148350750056366,SamNeill LauraDern JeffGoldblum RichardAttenborough,actionadventuresci-fi stevenspielberg michaelcrichton samneill lauradern jeffgoldblum richardattenborough,Jurassic Park (1993)
108,tt0477348,No Country for Old Men,2007,122,CrimeDramaThriller,8.2,964579,EthanCoen,JoelCoen,No Country for Old Men,Tommy Lee Jones,actor,8.147452401475778,TommyLeeJones JavierBardem JoshBrolin WoodyHarrelson,crimedramathriller ethancoen joelcoen tommyleejones javierbardem joshbrolin woodyharrelson,No Country for Old Men (2007)
109,tt2106476,The Hunt,2012,115,Drama,8.3,328245,ThomasVinterberg,ThomasVinterberg,La chasse,Mads Mikkelsen,actor,8.145716146017637,MadsMikkelsen ThomasBoLarsen AnnikaWedderkopp LasseFogelstrøm,drama thomasvinterberg thomasvinterberg madsmikkelsen thomasbolarsen annikawedderkopp lassefogelstrøm,La chasse (2012)
110,tt0268978,A Beautiful Mind,2001,135,BiographyDrama,8.2,927875,RonHoward,AkivaGoldsman,Un homme d'exception,Russell Crowe,actor,8.145428309064672,RussellCrowe EdHarris JenniferConnelly ChristopherPlummer,biographydrama ronhoward akivagoldsman russellcrowe edharris jenniferconnelly christopherplummer,Un homme d'exception (2001)
111,tt0053125,North by Northwest,1959,136,ActionAdventureMystery,8.3,327294,AlfredHitchcock,ErnestLehman,La mort aux trousses,Cary Grant,actor,8.145299664484778,CaryGrant EvaMarieSaint JamesMason JessieRoyceLandis,actionadventuremystery alfredhitchcock ernestlehman carygrant evamariesaint jamesmason jessieroycelandis,La mort aux trousses (1959)
112,tt0050825,Paths of Glory,1957,88,DramaWar,8.4,197150,StanleyKubrick,StanleyKubrick,Les sentiers de la gloire,Kirk Douglas,actor,8.143416610398381,KirkDouglas RalphMeeker AdolpheMenjou GeorgeMacready,dramawar stanleykubrick stanleykubrick kirkdouglas ralphmeeker adolphemenjou georgemacready,Les sentiers de la gloire (1957)
113,tt0095016,Die Hard,1988,132,ActionThriller,8.2,871333,JohnMcTiernan,RoderickThorp,Piège de cristal,Bruce Willis,actor,8.141985846777928,BruceWillis AlanRickman BonnieBedelia ReginaldVelJohnson,actionthriller johnmctiernan roderickthorp brucewillis alanrickman bonniebedelia reginaldveljohnson,Piège de cristal (1988)
114,tt0208092,Snatch,2000,104,ComedyCrime,8.2,851646,GuyRitchie,GuyRitchie,Snatch - Tu braques ou tu raques,Jason Statham,actor,8.140683012299148,JasonStatham BradPitt StephenGraham VinnieJones,comedycrime guyritchie guyritchie jasonstatham bradpitt stephengraham vinniejones,Snatch - Tu braques ou tu raques (2000)
115,tt0056592,To Kill a Mockingbird,1962,129,CrimeDrama,8.3,316167,RobertMulligan,HarperLee,Du silence et des ombres...,Gregory Peck,actor,8.140254186366208,GregoryPeck JohnMegna FrankOverton RosemaryMurphy,crimedrama robertmulligan harperlee gregorypeck johnmegna frankoverton rosemarymurphy,Du silence et des ombres... (1962)
116,tt0075314,Taxi Driver,1976,114,CrimeDrama,8.2,823939,MartinScorsese,PaulSchrader,Taxi Driver,Robert De Niro,actor,8.138747071344348,RobertDeNiro JodieFoster CybillShepherd AlbertBrooks,crimedrama martinscorsese paulschrader robertdeniro jodiefoster cybillshepherd albertbrooks,Taxi Driver (1976)
117,tt0986264,Like Stars on Earth,2007,165,DramaFamily,8.4,193161,AmoleGupte,AmoleGupte,Taare Zameen Par,Darsheel Safary,actor,8.138725070017097,DarsheelSafary AamirKhan TiscaChopra VipinSharma,dramafamily amolegupte amolegupte darsheelsafary aamirkhan tiscachopra vipinsharma,Taare Zameen Par (2007)
118,tt0097576,Indiana Jones and the Last Crusade,1989,127,ActionAdventure,8.2,750990,StevenSpielberg,JeffreyBoam,Indiana Jones et la dernière croisade,Harrison Ford,actor,8.132988827175607,HarrisonFord SeanConnery AlisonDoody DenholmElliott,actionadventure stevenspielberg jeffreyboam harrisonford seanconnery alisondoody denholmelliott,Indiana Jones et la dernière croisade (1989)
119,tt2096673,Inside Out,2015,95,AdventureAnimationComedy,8.2,707714,PeteDocter,PeteDocter,Vice-versa,Amy Poehler,actress,8.129030972521338,AmyPoehler BillHader LewisBlack MindyKaling,adventureanimationcomedy petedocter petedocter amypoehler billhader lewisblack mindykaling,Vice-versa (2015)
120,tt0056172,Lawrence of Arabia,1962,218,AdventureBiographyDrama,8.3,293220,DavidLean,RobertBolt,Lawrence d'Arabie,Peter O'Toole,actor,8.128734837533782,PeterO'Toole AlecGuinness AnthonyQuinn JackHawkins,adventurebiographydrama davidlean robertbolt petero'toole alecguinness anthonyquinn jackhawkins,Lawrence d'Arabie (1962)
121,tt0457430,Pan's Labyrinth,2006,118,DramaFantasyWar,8.2,666351,GuillermodelToro,GuillermodelToro,Le labyrinthe de Pan,Ivana Baquero,actress,8.124784950047081,IvanaBaquero AriadnaGil SergiLópez MaribelVerdú,dramafantasywar guillermodeltoro guillermodeltoro ivanabaquero ariadnagil sergilópez maribelverdú,Le labyrinthe de Pan (2006)
122,tt0469494,There Will Be Blood,2007,158,Drama,8.2,583516,PaulThomasAnderson,PaulThomasAnderson,There Will Be Blood,Daniel Day-Lewis,actor,8.114546207494953,DanielDay-Lewis PaulDano CiaránHinds MartinStringer,drama paulthomasanderson paulthomasanderson danielday-lewis pauldano ciaránhinds martinstringer,There Will Be Blood (2007)
123,tt0119488,L.A. Confidential,1997,138,CrimeDramaMystery,8.2,581386,CurtisHanson,JamesEllroy,L.A. Confidential,Kevin Spacey,actor,8.114246041300426,KevinSpacey RussellCrowe GuyPearce KimBasinger,crimedramamystery curtishanson jamesellroy kevinspacey russellcrowe guypearce kimbasinger,L.A. Confidential (1997)
124,tt0120735,"Lock, Stock and Two Smoking Barrels",1998,107,ActionComedyCrime,8.2,580359,GuyRitchie,GuyRitchie,"Arnaques, crimes et botanique",Jason Flemyng,actor,8.11410055851156,JasonFlemyng DexterFletcher NickMoran JasonStatham,actioncomedycrime guyritchie guyritchie jasonflemyng dexterfletcher nickmoran jasonstatham,"Arnaques, crimes et botanique (1998)"
125,tt8579674,1917,2019,119,ActionDramaWar,8.2,578754,SamMendes,SamMendes,1917,Dean-Charles Chapman,actor,8.113872206229688,Dean-CharlesChapman GeorgeMacKay DanielMays ColinFirth,actiondramawar sammendes sammendes dean-charleschapman georgemackay danielmays colinfirth,1917 (2019)
126,tt0070735,The Sting,1973,129,ComedyCrimeDrama,8.3,261875,GeorgeRoyHill,DavidS.Ward,L'Arnaque,Paul Newman,actor,8.110021786492377,PaulNewman RobertRedford RobertShaw CharlesDurning,comedycrimedrama georgeroyhill davids.ward paulnewman robertredford robertshaw charlesdurning,L'Arnaque (1973)
127,tt0071853,Monty Python and the Holy Grail,1975,91,AdventureComedyFantasy,8.2,540123,TerryGilliam,GrahamChapman,Monty Python sacré graal!,Graham Chapman,actor,8.107984633433782,GrahamChapman JohnCleese EricIdle TerryGilliam,adventurecomedyfantasy terrygilliam grahamchapman grahamchapman johncleese ericidle terrygilliam,Monty Python sacré graal! (1975)
128,tt0112641,Casino,1995,178,CrimeDrama,8.2,517382,MartinScorsese,NicholasPileggi,Casino,Robert De Niro,actor,8.104126611871337,RobertDeNiro SharonStone JoePesci JamesWoods,crimedrama martinscorsese nicholaspileggi robertdeniro sharonstone joepesci jameswoods,Casino (1995)
129,tt1832382,A Separation,2011,123,Drama,8.3,244920,AsgharFarhadi,AsgharFarhadi,Une séparation,Payman Maadi,actor,8.098088322465916,PaymanMaadi LeilaHatami SarehBayat ShahabHosseini,drama asgharfarhadi asgharfarhadi paymanmaadi leilahatami sarehbayat shahabhosseini,Une séparation (2011)
130,tt6966692,Green Book,2018,130,BiographyComedyDrama,8.2,484731,PeterFarrelly,NickVallelonga,Green Book: Sur les routes du sud,Viggo Mortensen,actor,8.097985407989704,ViggoMortensen MahershalaAli LindaCardellini SebastianManiscalco,biographycomedydrama peterfarrelly nickvallelonga viggomortensen mahershalaali lindacardellini sebastianmaniscalco,Green Book: Sur les routes du sud (2018)
131,tt0045152,Singin' in the Rain,1952,103,ComedyMusicalRomance,8.3,241909,GeneKelly,BettyComden,Chantons sous la pluie,Gene Kelly,actor,8.095810557156184,GeneKelly DonaldO'Connor DebbieReynolds JeanHagen,comedymusicalromance genekelly bettycomden genekelly donaldo'connor debbiereynolds jeanhagen,Chantons sous la pluie (1952)
132,tt1291584,Warrior,2011,140,ActionDramaSport,8.2,471356,GavinO'Connor,GavinO'Connor,Warrior,Tom Hardy,actor,8.095236483491687,TomHardy NickNolte JoelEdgerton JenniferMorrison,actiondramasport gavino'connor gavino'connor tomhardy nicknolte joeledgerton jennifermorrison,Warrior (2011)
133,tt0084787,The Thing,1982,109,HorrorMysterySci-Fi,8.2,422102,JohnCarpenter,BillLancaster,The Thing,Kurt Russell,actor,8.083695443097994,KurtRussell WilfordBrimley KeithDavid RichardMasur,horrormysterysci-fi johncarpenter billlancaster kurtrussell wilfordbrimley keithdavid richardmasur,The Thing (1982)
134,tt0105695,Unforgiven,1992,130,DramaWestern,8.2,411159,ClintEastwood,DavidWebbPeoples,Impitoyable,Clint Eastwood,actor,8.080777422912286,ClintEastwood GeneHackman MorganFreeman RichardHarris,dramawestern clinteastwood davidwebbpeoples clinteastwood genehackman morganfreeman richardharris,Impitoyable (1992)
135,tt0347149,Howl's Moving Castle,2004,119,AdventureAnimationFamily,8.2,392497,HayaoMiyazaki,HayaoMiyazaki,Le château ambulant,Chieko Baishô,actress,8.075448206813462,ChiekoBaishô TakuyaKimura TatsuyaGashûin AkihiroMiwa,adventureanimationfamily hayaomiyazaki hayaomiyazaki chiekobaishô takuyakimura tatsuyagashûin akihiromiwa,Le château ambulant (2004)
136,tt0363163,Downfall,2004,156,BiographyDramaHistory,8.2,355313,OliverHirschbiegel,BerndEichinger,La chute,Bruno Ganz,actor,8.063270516653388,BrunoGanz AlexandraMariaLara UlrichMatthes JulianeKöhler,biographydramahistory oliverhirschbiegel berndeichinger brunoganz alexandramarialara ulrichmatthes julianeköhler,La chute (2004)
